createdby,itemtotalprice,productname,description,modifiedon,createdon,itemprice,tax,itemquantity,ownerid,modifiedby,catalognumber,itemorder,productid,crmorderid,crmorderitemid,createdbyname,owneridname,modifiedbyname,productidname,crmorderidname,taxname
89F9D1ED-F191-4447-AA29-879331BA9B19,6000,מארז בהתאמה אישית,"מארז ממותג 15*15 במילוי: חטיף אנרגיה , פחית אקסל, מסטיק ו2 שוקולד לב",2025-11-06 16:35:56.000,2025-11-06 16:35:56.000,30,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,6,,BBFDD02B-80B1-40D7-9525-384803D7C05B,5EDDC901-EBAC-409F-8913-2E238B6263C5,מירית יוסף,מירית יוסף,מירית יוסף,,7656,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1715,קופסת חלון לפורים,"קופסת חלון ממותגת בגדול 23*23 במילוי: קליק, במבה (20 גר) תפוציפס (50 גר ) ביסלי (55 גר׳) ,3 מיני עלית , קינדר באונו ורעשן קטן",2026-02-15 10:35:29.000,2026-02-15 10:35:29.000,49,1,35,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,B19BF433-8A04-4174-B0D2-4597F37F0310,81163FB0-4128-48D4-A815-2E23F53A218E,מירית יוסף,מירית יוסף,מירית יוסף,,7742,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,40500,מארז פיצה גדול,"קופסא גדולה במיוחד בגודל 30*40 מעוצבת וממותגת במילוי קרש עגול ממתכת , גלגלת פיצה, שמן זית בקבוקון קטן  100 מ״ל, רוטב לפיצה, קמח, מבחנה במילוי אורגנו ומתכון להכנת פיצה.",2026-01-07 11:07:57.000,2026-01-07 11:01:47.000,135,1,300,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1336,4,D8A672BA-8BC9-4E5F-AF4C-0C0705FC2EAB,B6FBFE9E-69F9-4F1A-9D97-889E26ED2047,06B9B162-5AA2-497C-A4B3-2E6E74B0F31E,מירית יוסף,מירית יוסף,מירית יוסף,מארז פיצה גדול,7705,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,180,גלויה,גלויות גודל 10*15,2025-11-06 15:27:33.000,2025-11-02 13:19:21.000,5,1,36,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,06B89036-1F63-4174-B500-2B3BB7F4205B,439A1084-26B9-43EA-BFCF-2F173417383C,מירית יוסף,מירית יוסף,מירית יוסף,,7649,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1690,נורות מדליקות,"נורה בגודל 11 ס""מ במילוי סוכריות יהלום זהב עם תגית ממותגת.",2025-12-01 11:44:20.000,2025-12-01 11:44:20.000,13,1,130,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1152,1,6692E312-4709-4837-8B17-40D401DD4903,A2F344CD-1B7F-4139-B163-86EE92868846,48BA2935-B1C8-44BB-BEF3-3132F446DF9E,מירית יוסף,מירית יוסף,מירית יוסף,נורות מדליקות,7675,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-12-25 10:27:38.523,2025-12-25 10:27:38.523,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,8C7D3655-EC3A-49C9-A31C-2123BB708C2D,9B020E4E-EE44-43B8-9544-331DB70140CD,מירית יוסף,מירית יוסף,מירית יוסף,,7698,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,455,צלופן סוכריות דבש,צלופן  עם תגית במילוי של סוכריות דבש,2025-08-25 13:48:09.000,2025-08-21 12:48:03.000,13,1,35,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,466C8941-D2D1-4AE2-BDCE-CB4D63538E16,EB397ACF-5585-437C-95FC-345C006E96D0,מירית יוסף,מירית יוסף,מירית יוסף,,7607,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,300,משלוח,,2025-08-31 15:17:45.000,2025-08-31 15:17:45.000,300,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,A42998A1-0631-4B52-837C-B70D2A84CAD6,9EB07DD5-2AF8-461A-AB04-34E0E6A74F36,מירית יוסף,מירית יוסף,מירית יוסף,,7613,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,400,משלוח חולון מרוכז,עבור 50 מארזים מתוך ה170,2026-02-04 16:50:09.503,2026-02-04 16:50:09.503,400,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,DF51BCCD-1458-4697-82D3-B54564CD52D1,86F0C904-1FE3-4CFD-B583-34FED4F29225,מירית יוסף,מירית יוסף,מירית יוסף,,7727,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,561.8639,מתנה סוף שנה  -פונצו,מגבת פונצו עם מיתוג בהדפסה,2025-11-12 13:23:32.000,2025-11-11 10:57:31.000,43.2203,2,13,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,11,,EDDEC25F-40E3-4070-B2C0-EBDA225C8110,F7A645D1-BBF3-4D00-832A-351F66B7FD80,מירית יוסף,מירית יוסף,מירית יוסף,,7660,כולל
89F9D1ED-F191-4447-AA29-879331BA9B19,2300,כוס בירה,כוס בירה גבוהה כולל הדפסה צבעונית,2025-08-18 11:15:19.000,2025-08-18 11:15:19.000,23,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,FEA6645C-EEF8-477E-88DA-35E8BA941356,90F9C323-2EB2-4A29-AACD-35B24EA4CDF2,מירית יוסף,מירית יוסף,מירית יוסף,,7599,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח יקב ברקן,תיקים,2025-10-21 09:33:04.000,2025-10-21 09:33:04.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,4,,23619497-8987-43B4-A5DB-868B3934D9D1,4A0A3C7A-7467-4256-8C22-363191EC6E2A,מירית יוסף,מירית יוסף,מירית יוסף,,7638,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2026-02-09 15:26:26.453,2026-02-09 15:26:26.453,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,C8BCFF08-5CCD-420E-9CBE-AC95D522C0EC,F4CAA648-9DB3-4D1A-ABD6-36F80BE5BA5D,מירית יוסף,מירית יוסף,מירית יוסף,,7731,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2800,מחברת ספירלה,מחברה ספירלה כריכה קשה בהדפסה צבעונית  גודל a5 עם דפי שורות שחור לבן,2026-02-04 14:33:29.000,2026-01-29 12:52:22.000,28,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,B39306EA-2C38-49A5-9BD2-E3783CE6450D,B6E5C16F-0E1A-4BD9-B56C-36F848B27570,מירית יוסף,מירית יוסף,מירית יוסף,,7720,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1600,משלוח,,2025-12-22 14:58:47.000,2025-12-22 14:45:39.000,1600,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,7B2562AE-FE7A-49E5-A6B1-8188AFF6F737,AD790FB4-31F7-465E-8412-3877318DB33D,מירית יוסף,מירית יוסף,מירית יוסף,,7694,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2796.6103,מתנה לראש השנה גיפט קארד,"גיפט קאד תו הזהב , - סופק כבר",2025-11-11 11:04:34.000,2025-11-11 10:50:23.000,254.2373,2,11,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,EDDEC25F-40E3-4070-B2C0-EBDA225C8110,8808E298-EE4E-40D8-9F11-39D3814C4A22,מירית יוסף,מירית יוסף,מירית יוסף,,7660,כולל
89F9D1ED-F191-4447-AA29-879331BA9B19,4230,מארז לטיול AIG,תיק שרוכים ממותג + בנדנה (5 צבעים) עם מיתוג +בקבוק מים ללא מיתוג,2025-10-22 12:05:27.000,2025-10-05 12:40:40.000,47,1,90,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,4352D429-F6D2-4A71-883D-5CB2942E5680,FA164710-3447-4112-83E4-39EAA6081D64,מירית יוסף,מירית יוסף,מירית יוסף,,7633,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,12000,מארז פנקייק,"מארז בגודל 23×23 ס״מ מעוצב וממותג במילוי תערובת להכנת פנקייק, 4 מבחנות במילויים שונים – נטיפי שוקולד איכותי, מיני מרשמלו, עדשים וסוכריות צבעוניות. ניתן להוסיף בקבוקון מייפל בתוספת 25 ש""ח / רינג מתכת בתוספת 11 ש""ח",2025-11-20 11:04:52.000,2025-11-20 11:04:52.000,60,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1176,1,5C114B49-202A-4EB9-AD5C-D946B8619C26,895C5BC6-F35C-4421-BA10-C0BD6DAD8765,CF8B00DD-5737-44F4-9950-3A302D203068,מירית יוסף,מירית יוסף,מירית יוסף,מארז פנקייק,7665,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,300,משלוח,,2025-08-26 13:39:23.000,2025-08-13 13:35:06.000,300,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,BFC1513F-B09A-4828-9E07-1AAD4841F673,62BF2018-CB01-4D31-A7E5-3A33FEAB5D98,מירית יוסף,מירית יוסף,מירית יוסף,,7595,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1260,שוקולד ממותג,שוקולד ממותג בהדפסה צבעונית,2026-03-08 16:02:49.000,2026-03-08 16:02:49.000,18,1,70,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,779DF11C-C2EF-4557-8449-D785F21DF664,7F478863-6F32-47E0-ADE3-3A36606B861D,מירית יוסף,מירית יוסף,מירית יוסף,,7749,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1850,שוקולד דובאי חלב,שוקולד חלב דובאי 100 גר ללא מיתוג,2025-11-04 12:22:12.000,2025-11-04 12:22:12.000,18.5,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,FED6008C-738E-4A1C-9661-311DC4F03995,328DD9F5-CAC7-4A77-8B0D-3A92C9CAEAC4,מירית יוסף,מירית יוסף,מירית יוסף,,7652,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,200,משלוח,,2025-09-15 11:10:27.000,2025-09-15 11:10:14.900,200,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,E39354FD-5E92-449C-B768-73685BFDC451,D97FBEFA-0106-458E-A57D-1F73DE121F3B,22C7F5ED-1473-45E5-89D3-3B213C510770,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7622,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,19800,אופים פורים,"מארז בגודל 23×23 ס״מ מעוצב וממותג במילוי: קילו קמח, אבקת אפיה, אבקת סוכר, קופסא קטנה של  סוכריות לעוגה  2 חותכני פורים, מתכון לעוגיות ולאוזני המן.",2026-01-13 10:59:30.000,2026-01-13 10:56:16.613,55,1,360,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,B2009CE9-6BBD-48F9-B1CA-006DCA5216C0,A64C7A20-8A67-4488-91CF-C8080B753E70,1CFD89A5-D7D6-4A35-A8AD-3B2D0D44D59A,מירית יוסף,מירית יוסף,מירית יוסף,אופים פורים,7708,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,847.458,מתנה לפורים חותכני עוגיות,מארז הכולל קופסת מתכת עם חותכנים פורימים,2026-04-09 13:26:16.000,2025-11-11 10:55:29.000,42.3729,2,20,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,8,,EDDEC25F-40E3-4070-B2C0-EBDA225C8110,A5FD7F0F-5905-41D3-A590-3B6A8F16E652,מירית יוסף,מירית יוסף,מירית יוסף,,7660,כולל
89F9D1ED-F191-4447-AA29-879331BA9B19,2750,כריות נוי ממותגת,,2025-09-17 13:01:27.000,2025-09-17 13:00:20.000,55,1,50,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,B03EA67E-EC3E-42BF-85A8-871237ABA5D0,1AD13231-618B-4C2F-BA10-3B9C3A4F14E8,מירית יוסף,מירית יוסף,מירית יוסף,,7625,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-09-21 11:52:02.513,2025-09-21 11:52:02.513,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,E39354FD-5E92-449C-B768-73685BFDC451,6DED6C5C-9FEE-41F9-8BC4-BE212CF07E57,2E3EF082-899D-4C01-889D-3BE5E36DEC24,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7626,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2026-01-12 10:52:48.213,2026-01-12 10:52:48.213,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,6,,EAB99E59-E10C-4510-A2CD-D95667B64C3C,63747BDD-B7ED-4DFC-8882-3DB0714F3F0C,מירית יוסף,מירית יוסף,מירית יוסף,,7707,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,4400,מחברת,מחברת a5 כריכה רכה,2025-11-06 16:33:26.000,2025-11-06 16:33:26.000,22,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,BBFDD02B-80B1-40D7-9525-384803D7C05B,F2C10026-78E2-47D6-96F7-3E4619194EA0,מירית יוסף,מירית יוסף,מירית יוסף,,7656,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,34000,מארז חגיגי לפורים,"קופסא מועצבת וממותגת במילוי : תפוציפס (50 גר) דוריטוס ( 70 גר ) ,פופקורן בטעמים ,  עוגיות לוטוס סנדביץ , חבילת ופל לואקר , חבילת עוגיות מילקה , פחית בוטננים בטעמים , חבילת קרקר קריט ( 100 גר ) , מנטוס , חבילת שטיחונים , חבילת אוזני המן (300 גר ) , חבילת מסטיקים",2026-02-04 16:50:09.503,2026-02-04 16:50:09.503,200,1,170,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,DF51BCCD-1458-4697-82D3-B54564CD52D1,5C0C7688-CD75-442C-BB93-3FFC4857B767,מירית יוסף,מירית יוסף,מירית יוסף,,7727,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-11-11 14:45:17.510,2025-11-11 14:45:17.510,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,55867D9E-C6A9-4451-93B2-7228DD560BA0,CBA6799B-3A3D-4CA7-BB3B-406802339679,מירית יוסף,מירית יוסף,מירית יוסף,,7661,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2026-01-29 12:46:31.000,2026-01-29 12:46:31.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,6A413F2A-F32B-45C9-B795-7E4EE8A07728,A9D169BA-D287-488C-A7A8-408E7A6B7624,מירית יוסף,מירית יוסף,מירית יוסף,,7719,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,4400,חידה בעץ,חידת עץ באריזת פלסטיק ממותגת,2025-12-16 10:50:21.000,2025-12-16 10:50:21.000,22,1,200,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1358,4,7D0E099D-159D-4A39-933F-002ECB3CB16C,0A7C8F6F-4B91-42C7-A88A-25015C43C0B8,684132A4-8412-40CB-B9D5-41990C67A313,מירית יוסף,מירית יוסף,מירית יוסף,חידה בעץ,7686,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2026-01-13 13:56:08.000,2026-01-13 12:36:19.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,F7AC479D-8624-4838-A189-10E26027A9E1,23CACF44-4905-45DC-9C2D-426C3DC68EB4,מירית יוסף,מירית יוסף,מירית יוסף,,7709,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,420,משלוח,,2025-11-24 10:27:14.000,2025-11-24 10:27:14.000,420,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,F4675B51-C568-46AB-A3FC-06C7FFC32D9C,778A8C02-C25B-4E38-B1BB-428A7C483DB4,מירית יוסף,מירית יוסף,מירית יוסף,,7667,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-12-02 09:23:03.000,2025-12-02 09:23:03.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,59931497-AAFB-46C1-8A3B-59C3A5F75AF5,533D7205-A1A4-4183-8028-432D941411AB,מירית יוסף,מירית יוסף,מירית יוסף,,7676,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1200,חידה בעץ,חידת עץ באריזת פלסטיק ממותגת,2025-08-24 09:58:17.000,2025-08-21 12:27:55.140,20,1,60,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,7D0E099D-159D-4A39-933F-002ECB3CB16C,2C9F6B06-5D5D-4323-ACE2-7F603D4FBE90,8644AD09-7B08-4034-8EBF-4450C787C0D0,מירית יוסף,מירית יוסף,מירית יוסף,חידה בעץ,7606,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2030,יומן שבועי ממותג,יומן שבועי עם הדפסת מיתוג,2025-08-26 14:23:00.000,2025-08-26 13:54:59.000,29,1,70,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,60B06E2D-39BF-4EF5-99E0-AFF96F4B71FB,84744E6D-7BC1-4E52-AA44-45299E7133EC,מירית יוסף,מירית יוסף,מירית יוסף,,7608,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1352,מגבת מנדלה ממותגת,,2025-11-13 12:41:57.000,2025-11-13 12:41:57.000,52,1,26,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,100AE8E1-95BF-4C42-BF8D-C6626A0C3893,CB4660E4-DE1A-4E30-9459-45B708B2C1AC,מירית יוסף,מירית יוסף,מירית יוסף,,7663,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,5750,מארז יין והגדה,מארז ממותג במילוי של יין 375 מ״ל + הגדה ממותגת וצלופן עם נשיקות,2026-03-08 13:26:12.000,2026-03-04 11:27:27.000,50,1,115,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,3,,2172AEF5-6575-408F-9ECF-C1133E0B9F28,342AA355-22AA-4F0E-8484-4613E8188B65,מירית יוסף,מירית יוסף,מירית יוסף,,7747,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2025-10-26 15:14:18.000,2025-10-26 15:14:18.000,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,135832C2-BD99-4867-A576-6666C9FD59CD,FFCED316-39B2-4FF0-99A6-4724C89E7080,מירית יוסף,מירית יוסף,מירית יוסף,,7647,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,840,משלוח,,2025-10-26 13:59:53.000,2025-10-26 13:59:53.000,840,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,9C42A9EC-95A0-459E-9B06-BA6DC966B6A7,D7593C91-5413-45A5-BCEA-47CAD72AF159,מירית יוסף,מירית יוסף,מירית יוסף,,7646,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1400,מגבוני רענון,מגבוני רענון בשקית ממותגת,2025-08-19 12:19:14.000,2025-08-19 12:19:14.000,14,1,100,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,5,,382C5C50-002A-437F-B606-4FCB84786DCF,BA15448C-633E-412C-AEE0-47D961B6B3B0,מירית יוסף,מירית יוסף,מירית יוסף,,7603,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,210,משלוח,,2026-02-12 16:44:06.000,2026-02-12 16:44:06.000,210,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,B663DE02-C142-474D-8E9B-FEF2B419D517,4C5938CF-F68C-4A08-A783-492A654A8AAB,מירית יוסף,מירית יוסף,מירית יוסף,,7741,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,5627.4,קופסת לאנצ בוקס ליצן,"קופסא חגיגית מעוצבת וממותגת במילוי : דוריטוס (70 גר) , ציטוס(50 גר ) , במבה ביסלי (50 גר) , תפוציפס (50 גר ) ,2 מיני עלית , , קליק , מיני עבאדי",2026-02-10 16:30:39.000,2026-02-10 11:50:12.000,67.8,1,83,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,649E9D4E-4FF4-45C3-AF59-636CD529F948,97FB8377-7FBA-4A30-8B75-4AEA4CB291A8,מירית יוסף,מירית יוסף,מירית יוסף,,7734,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,756,חגיגה יוונית,"מארז חגיגי ומפנק הכולל  ציידנית ממותגת במילוי : מגבת חוף (במידות 180*80) , אוזו 200 מ״ל , פחית זיתים 400 גר׳ , 2 צייסרים ושקית צלופן עם מאנציס + פחית שמן זית 250 מ״ל + צנצנת פיצוחים + פחית גומי + מניפה",2025-08-18 16:06:35.000,2025-08-18 16:03:31.000,189,1,4,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1442,3,62C785AC-B9C3-47B4-9AD9-1AD394BC62B3,77276AFE-1F66-4E8E-A0D9-84BF88A5FA9C,536B946D-B548-4073-9850-4B499CA58F7D,מירית יוסף,מירית יוסף,מירית יוסף,חגיגה יוונית,7601,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,140,משלוח,,2025-08-10 11:42:51.000,2025-08-10 11:42:51.000,140,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1130,3,E39354FD-5E92-449C-B768-73685BFDC451,93943F99-9DEA-44DB-8767-B592E504356C,45C0EBF0-6349-44BB-888F-4B9DBF3EC276,מירית יוסף,מירית יוסף,מירית יוסף,משלוח,7588,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,1576.2725,מאז לפסח לילדים,"מארז הכולל יין קטן , משה בתיבה , מגבת רחץ , ושקיק לאפיקומן",2026-02-24 13:46:39.000,2025-11-11 10:56:32.000,50.8475,2,31,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,9,,EDDEC25F-40E3-4070-B2C0-EBDA225C8110,3C8F9007-7458-4537-A9A2-4CCDE2F60686,מירית יוסף,מירית יוסף,מירית יוסף,,7660,כולל
89F9D1ED-F191-4447-AA29-879331BA9B19,693,מארז חותכנים,קופסת מתכת בגודל 11x11x3 מעוצבת וממותגת במילוי 4 חותכנים + כרטיס עם מתכון,2026-01-19 16:46:13.000,2026-01-19 16:46:13.000,33,1,21,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,1249,1,,645B0DA7-E690-4D8D-A0B8-38A64BA973FE,3F268688-EB39-4243-8F4F-4D47174D24A9,מירית יוסף,מירית יוסף,מירית יוסף,,7713,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,23450,מראת קיר ממותגת,מראת קיר ממותגת עטופה בצלופן. המיתוג הוא או בתגית או בהדפסה לבחירת הלקוח,2025-08-31 12:01:29.000,2025-08-31 12:01:29.000,67,1,350,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,1A298DDB-F539-421B-88C8-F5025BD557F9,05D6EE3C-8E0C-4603-8DD5-4DC858BC7DA6,מירית יוסף,מירית יוסף,מירית יוסף,,7612,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,70,משלוח,,2026-02-10 10:23:50.333,2026-02-10 10:23:50.333,70,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,3EF12D90-1722-4CBB-8F84-6FCE7A981CD2,C55B9FE9-0E17-4BA8-92AF-4E7FFCD8E374,מירית יוסף,מירית יוסף,מירית יוסף,,7732,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,2660,תיק איפור קנווס,תיק איפור קנווס ממותג בהדפסה צבעונית,2026-02-11 13:12:18.000,2026-02-11 13:12:18.000,19,1,140,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,1,,3C816345-5701-48E8-A1B8-D15DF40D28A8,611BAB9A-F97B-4954-9386-4FF9C85282C8,מירית יוסף,מירית יוסף,מירית יוסף,,7737,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,50,משלוח,,2025-09-25 12:23:23.000,2025-09-25 12:23:23.000,50,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,0304A96C-381A-4E9B-8FDE-ED5B407A8B67,182E8ECB-D862-406B-B6CA-50F3A52CEEC1,מירית יוסף,מירית יוסף,מירית יוסף,,7629,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,32000,ועשה אותו מש-תה,"מארז מזוודה איכותי הכולל : 2 ספלי תה + 4 תיונים + עוגיות סנדווביץ לוטוס , שקית קטנה של מיני עבאדי, קינדר באונו , שקית של בסקוויט חיות",2026-01-28 13:08:57.000,2026-01-28 13:08:57.000,80,1,400,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,5,,BB372788-6E94-443F-9AC7-0422CF9E7E21,46D539A7-0907-4C7B-A28C-5293A5FE1E96,מירית יוסף,מירית יוסף,מירית יוסף,,7718,לפני
89F9D1ED-F191-4447-AA29-879331BA9B19,250,רול אפ,,2025-09-08 10:52:34.000,2025-09-08 10:52:34.000,250,1,1,89F9D1ED-F191-4447-AA29-879331BA9B19,89F9D1ED-F191-4447-AA29-879331BA9B19,,2,,A4641CC9-B7DC-44C2-91D4-B5365C102432,156CA166-9140-43A5-98AF-52D62E6791AE,מירית יוסף,מירית יוסף,מירית יוסף,,7619,לפני
